type,subject_code,subject_rank,subject_name,subject_id,estimate,reference_id,created,modified
0,1,order,Dioscoreales,b171dc9f-3f4c-4226-b3c8-89b8e9800334,844,55,2015-10-27 21:36:33,
0,1,family,Burmanniaceae,807ecc56-ac2f-4923-8502-d17ce7fbc50b,165,55,2015-10-27 21:36:44,
0,1,family,Dioscoreaceae,5f4d423c-a971-45b9-bcd5-563f89931895,627,55,2015-10-27 21:36:55,
0,1,family,Nartheciaceae,8b05d084-ffb6-4192-82ae-42862ea46b06,36,55,2015-10-27 21:37:05,
0,1,family,Taccaceae,,16,55,2015-10-27 21:37:13,
0,1,order,Liliales,1c9c4f18-9a22-46c6-92aa-60445830db07,1736,55,2015-10-27 21:37:37,
0,1,family,Alstroemeriaceae,c8ae6818-0f2a-4593-ade4-cee29637cbf4,254,55,2015-10-27 21:37:48,
0,1,family,Campynemataceae,a7a96731-3b5e-463c-9239-6c2a69de2922,4,55,2015-10-27 21:37:57,
0,1,family,Colchicaceae,89836f75-089f-4a68-b3d2-4d972256c3e9,283,55,2015-10-27 21:38:06,
0,1,family,Corsiaceae,ee081681-017c-4bdd-a3fb-961db3cdd9c6,27,55,2015-10-27 21:38:17,
0,1,family,Liliaceae,0ff723e0-e480-4b80-945a-8c03b597ede0,724,55,2015-10-27 21:38:27,
0,1,family,Melanthiaceae,6fd198e2-7e61-44e0-bc23-ee5383924cbf,179,55,2015-10-27 21:38:36,
0,1,family,Petermanniaceae,58974ec5-25e4-4014-a376-7aedceb5b3b8,1,55,2015-10-27 21:38:45,
0,1,family,Philesiaceae,bf685a91-125d-4980-92c6-eea809449080,2,55,2015-10-27 21:38:53,
0,1,family,Ripogonaceae,4267af76-bf00-44ae-86d2-e00ce7f1dfb0,6,55,2015-10-27 21:39:01,
0,1,family,Smilacaceae,0dad6045-37bd-4e01-866b-1898654bacde,256,55,2015-10-27 21:39:12,
0,1,order,Pandanales,3b7c546e-9267-4dbb-a83b-d7835417ebf2,1579,55,2015-10-27 21:39:31,
0,1,family,Cyclanthaceae,a858b5aa-4d03-45ef-bdea-f7561c08350c,231,55,2015-10-27 21:39:41,
0,1,family,Pandanaceae,0e670f3d-0a85-4f1a-b690-f47a25ec0279,975,55,2015-10-27 21:39:51,
0,1,family,Stemonaceae,663c70d1-7457-42e3-bafb-a7c46633223b,37,55,2015-10-27 21:40:01,
0,1,family,Triuridaceae,151f6c68-1040-443e-97bb-62a0897361ba,50,55,2015-10-27 21:40:10,
0,1,family,Velloziaceae,721536e3-5c41-4f93-9140-911e85731eda,286,55,2015-10-27 21:40:19,
0,1,order,Petrosaviales,7721fe04-eb5b-4ecb-8905-5eaef1a90f64,4,55,2015-10-27 21:40:30,
0,1,family,Petrosaviaceae,1fbdb049-b7cd-458c-a682-c4d205795d58,4,55,2015-10-27 21:40:40,
0,1,order,Poales,fa3f6b1d-6bc8-4761-9dea-29f6ecec3801,23362,55,2015-10-27 21:40:53,
0,1,family,Anarthriaceae,,11,55,2015-10-27 21:41:02,
0,1,family,Bromeliaceae,f0f27c5e-3b3a-479e-a73a-da5396185230,3327,55,2015-10-27 21:41:11,
0,1,family,Centrolepidaceae,,35,55,2015-10-27 21:41:21,
0,1,family,Cyperaceae,da9f4e52-5264-430c-be22-ab7d44fb3fc7,5750,55,2015-10-27 21:41:31,
0,1,family,Ecdeiocoleaceae,1d27ba84-834c-4085-a234-be47fd0bbc4c,3,55,2015-10-27 21:41:39,
0,1,family,Eriocaulaceae,8cf0cf05-c302-433f-b8d9-dae515bbf682,1206,55,2015-10-27 21:41:49,
0,1,family,Flagellariaceae,ea566ffa-0f33-475e-8cb4-8c32cae9caad,4,55,2015-10-27 21:41:59,
0,1,family,Flagellariaceae,ea566ffa-0f33-475e-8cb4-8c32cae9caad,4,55,2015-10-27 21:42:11,
0,1,family,Juncaceae,c1e8a08d-17f8-429d-bd35-f905e57ad633,435,55,2015-10-27 21:42:25,
0,1,family,Mayacaceae,c126c4c7-a1b7-48a9-a476-1a890eda7c68,6,55,2015-10-27 21:42:32,
0,1,family,Poaceae,cdaefa12-06c3-490c-bb78-f2caf10b476b,11543,55,2015-10-27 21:42:52,
0,1,family,Rapateaceae,9188e549-f099-4ce2-863f-c2f4949a6e80,95,55,2015-10-27 21:43:01,
0,1,family,Restionaceae,6259ff53-d5f0-4a27-9ac4-7054988a1c49,482,55,2015-10-27 21:43:11,
0,1,family,Thurniaceae,83925615-7fc8-481b-86fe-b3d1063a63a4,4,55,2015-10-27 21:43:19,
0,1,family,Typhaceae,a23b4772-6952-4881-8c30-fec4fd0cfb41,63,55,2015-10-27 21:43:28,
0,1,family,Xyridaceae,10295dc5-cead-4765-8ff7-0f39fa0ad25e,394,55,2015-10-27 21:43:38,
0,1,order,Zingiberales,683a6788-beb8-4d79-b9c2-8934c0def08e,2619,55,2015-10-27 21:43:54,
0,1,family,Cannaceae,903e6781-33ae-4b37-a331-00adfd92f6bf,10,55,2015-10-27 21:44:07,
0,1,family,Costaceae,b78b1c0d-f9b0-4151-b5ed-262f21071b75,137,55,2015-10-27 21:44:17,
0,1,family,Heliconiaceae,8484d678-ada9-4437-8d3b-f64fc9e8530f,201,55,2015-10-27 21:44:30,
0,1,family,Lowiaceae,66d37397-4032-47bb-af46-7791ce82a6d6,17,55,2015-10-27 21:44:39,
0,1,family,Marantaceae,a5221739-80bd-4cdd-93df-63d7de2f9c7c,568,55,2015-10-27 21:44:49,
0,1,family,Musaceae,f2c0c37d-d566-45c9-88d1-7d60d43141fb,79,55,2015-10-27 21:44:59,
0,1,family,Strelitziaceae,307f5e7c-91c7-48ff-811a-9e5b3aa6dd70,7,55,2015-10-27 21:45:09,
0,1,family,Zingiberaceae,d9e70277-f45b-450f-a376-2784257790b2,1600,55,2015-10-27 21:45:19,
0,1,order,Arecales,595ba1e5-6b97-46ad-b00b-f1e66c3651eb,2577,37,2015-10-27 21:47:43,
0,1,family,Opiliaceae,5e6d7942-d01e-476a-80c7-185c5136946e,33,55,2015-10-29 20:46:34,
0,1,order,Capparales,14afb15a-1663-4910-b00d-c9229bbec733,4651,30,2015-10-29 20:47:22,
0,1,family,Akaniaceae,45b03e9b-f189-4cd7-8c68-594091205d89,1,30,2015-10-29 20:47:50,
0,1,family,Bataceae,024946d0-e74d-44aa-bf51-2b90d34440ee,2,30,2015-10-29 21:07:43,
0,1,family,Capparaceae,aa6d22de-881b-4e3f-ad34-66497f3e2b9a,412,30,2015-10-29 21:08:03,
0,1,family,Caricaceae,8866d926-24d2-4818-b3d3-c34fe26a393e,38,30,2015-10-29 21:08:25,
0,1,family,Cleomaceae,77e9c3dd-52fc-4405-b3d4-54dd0eac7d32,252,30,2015-10-29 21:08:42,
0,1,family,Moringaceae,997af9c5-5e42-4749-a27a-ded0e49a40fc,13,30,2015-10-29 21:08:58,
0,1,family,Resedaceae,b63f64b7-6c04-4f12-9c44-ba365e013017,89,30,2015-10-29 21:09:15,
0,1,family,Resedaceae,b63f64b7-6c04-4f12-9c44-ba365e013017,85,30,2015-10-29 21:09:35,
0,1,family,Cleomaceae,77e9c3dd-52fc-4405-b3d4-54dd0eac7d32,250,30,2015-10-29 21:10:12,
0,1,family,Capparaceae,aa6d22de-881b-4e3f-ad34-66497f3e2b9a,400,30,2015-10-29 21:10:34,
0,1,family,Resedaceae,b63f64b7-6c04-4f12-9c44-ba365e013017,85,30,2015-10-29 21:11:04,
0,1,family,Salvadoraceae,843d5963-0ce9-4058-ac60-13d73e777ed6,9,30,2015-10-29 21:11:24,
0,1,family,Tropaeolaceae,7bb4cb59-0030-4e2d-b75b-4507b77e5f68,93,30,2015-10-29 21:11:37,
0,1,order,Caryophyllales,2e90b45b-77d1-422d-bbea-632bf60579fb,9994,30,2015-10-29 21:13:03,
0,1,family,Aizoaceae,86ecd3fe-a207-44c0-8603-bd61b678e720,1900,30,2015-10-29 21:14:20,
0,1,family,Amaranthaceae,1c68d28a-dc5b-4e0a-acdb-c54982d687f9,2220,30,2015-10-29 21:14:37,
0,1,family,Anacampserotaceae,5ab8e4c8-d909-404a-874c-5cb4eed29b1e,44,30,2015-10-29 21:15:41,
0,1,family,Ancistrocladaceae,e7a3fd52-3139-41f2-8b17-93dffac4bbc8,19,30,2015-10-29 21:17:16,
0,1,family,Asteropeiaceae,88ec5757-adfe-439f-8d35-8b5fb57fe104,8,30,2015-10-29 21:17:36,
0,1,family,Barbeuiaceae,6305d938-52aa-42d7-93ac-4d10b6ec7e9f,1,30,2015-10-29 21:18:06,
0,1,family,Basellaceae,4da12f7c-8edd-453d-b1f6-f205ab4ed930,19,30,2015-10-29 21:18:32,
0,1,family,Cactaceae,a8b91616-134e-47c0-838c-b7b1d6219baf,1600,30,2015-10-29 21:18:56,
0,1,family,Caryophyllaceae,2b07101c-a204-4bec-b859-7889f8554adb,3150,30,2015-10-29 21:19:10,
0,1,family,Didiereaceae,e245da86-3df4-4665-8037-666e05496cd2,22,30,2015-10-29 21:19:26,
0,1,family,Dioncophyllaceae,9a795fbc-aec2-453d-a312-04c6579a2b15,3,30,2015-10-29 21:19:52,
0,1,family,Drosophyllaceae,68696f65-c91b-4f0f-871b-0ea20cea3965,1,30,2015-10-29 21:20:29,
0,1,family,Frankeniaceae,14bd8b86-74a6-4b0c-9d18-743f85cc7815,76,30,2015-10-29 21:20:49,
0,1,family,Gisekiaceae,7149639c-d45a-42b9-86fa-5f3a76e43e36,8,30,2015-10-29 21:21:21,
0,1,family,Halophytaceae,9b7cd0e1-df02-4638-b244-560c7d11a14c,1,30,2015-10-29 21:21:36,
0,1,family,Kewaceae,74b728f6-eb57-4a94-b3e6-ad1d44f9227e,7,30,2015-10-29 21:21:49,
0,1,family,Limeaceae,2932cc4a-1c85-48e7-bc39-b0f0c69d7b83,23,30,2015-10-29 21:22:11,
0,1,family,Lophiocarpaceae,6f263499-7270-44b2-a9b1-ac92a45ec442,7,30,2015-10-29 21:22:25,
0,1,family,Macarthuriaceae,9a27e87d-01a0-40bc-9551-18122cb2ffc9,9,30,2015-10-29 21:22:41,
0,1,family,Microteaceae,8d03a22b-8b69-4e07-aca0-d833f9349ac4,11,30,2015-10-29 21:23:03,
0,1,family,Molluginaceae,21154e8c-1ada-4dfd-9dfb-8279711f004d,90,30,2015-10-29 21:23:28,
0,1,family,Montiaceae,c659582b-088b-45bc-bc7c-906798066d93,220,30,2015-10-29 21:23:42,
0,1,family,Nepenthaceae,bcacc73c-5eb3-41be-aa4d-c1e19beb2d7c,140,30,2015-10-29 21:24:13,
0,1,family,Nyctaginaceae,22d48df6-da51-4c7f-a2b3-cbf0912adf92,420,30,2015-10-29 21:24:39,
0,1,family,Physenaceae,b316f1f4-2d8b-4f93-b315-a220d86d0050,2,30,2015-10-29 21:24:59,
0,1,family,Phytolaccaceae,c80f0ee9-fc25-47f2-8334-0524e994c83d,55,30,2015-10-29 21:25:17,
0,1,family,Plumbaginaceae,40f1db4c-92cd-45ac-8f40-50cca5372e8d,1050,30,2015-10-29 21:25:40,
0,1,family,Portulacaceae,c5ab5d34-1331-48a6-ac4e-eb23411b4c6b,130,30,2015-10-29 21:26:16,
0,1,family,Rhabdodendraceae,1cad4a34-e1a3-4fea-b9ac-1b40f81ce7a0,3,30,2015-10-29 21:26:39,
0,1,family,Sarcobataceae,855c2a12-d43b-4a56-812c-b70f6a588450,2,30,2015-10-29 21:27:09,
0,1,family,Simmondsiaceae,e2364afc-3793-495c-a627-58e6650a2962,1,30,2015-10-29 21:27:37,
0,1,family,Stegnospermataceae,2bc13bee-9f93-497a-a68d-e24e9ae97644,4,30,2015-10-29 21:27:53,
0,1,family,Talinaceae,8c7107d0-28b4-4dd5-be75-993a91c3de64,27,30,2015-10-29 21:28:20,
0,1,order,Crossosomatales,2f72f4fb-e3e4-45ab-8540-d687836359b7,70,30,2015-10-29 21:29:39,
0,1,family,Aphloiaceae,b343c398-e175-44d9-8985-f6a21077ffe9,1,30,2015-10-29 21:30:34,
0,1,family,Crossosomataceae,bce65629-903e-464c-9a41-2f3388d02bdb,8,30,2015-10-29 21:30:46,
0,1,family,Geissolomataceae,ff729ae3-25f7-430a-8d38-058be016d5a8,1,30,2015-10-29 21:31:00,
0,1,family,Guamatelaceae,9acbe5b2-b31f-4f51-a880-c6c2d0490145,1,30,2015-10-29 21:31:16,
0,1,family,Stachyuraceae,f712f401-d912-4e0b-847c-75f0d6524342,12,30,2015-10-29 21:31:58,
0,1,family,Staphyleaceae,db36ecd1-2e6d-4a43-a5c9-e525bb5feacb,45,30,2015-10-29 21:32:14,
0,1,family,Strasburgeriaceae,567d4f64-cb51-4500-8096-ee5ae6f0a9b8,1,30,2015-10-29 21:32:31,
0,1,order,Cucurbitales,403c7ef7-b487-444c-ad6a-5173f3b0eacf,4246,30,2015-10-29 21:33:25,
0,1,family,Begoniaceae,ada8d320-a8a4-4cf7-88af-5dad4259fdc4,1606,55,2015-10-29 21:35:28,
0,1,family,Anisophylleaceae,681c4fbb-0830-459d-8110-08ad86672992,40,30,2015-10-29 21:36:03,
0,1,family,Apodanthaceae,9b253799-533a-48c7-9ede-e9805af2960e,28,30,2015-10-29 21:36:30,
0,1,family,Coriariaceae,b31a58b5-c9dd-4ab0-8081-f3cd0cc147b1,12,30,2015-10-29 21:36:47,
0,1,family,Corynocarpaceae,423c0b34-9c07-456b-9428-f0af5abf4b98,5,30,2015-10-29 21:37:05,
0,1,family,Cucurbitaceae,2f61619f-f77f-431e-8bc3-4e31419916b6,1020,30,2015-10-29 21:37:20,
0,1,family,Datiscaceae,0999d00a-d8b3-438e-97e6-e20a07d75348,2,30,2015-10-29 21:37:36,
0,1,family,Tetramelaceae,65202b0e-f50a-4625-98eb-2b8deda1f5a1,2,30,2015-10-29 21:37:49,
0,1,order,Ericales,34556451-ed2e-419c-be36-1b7e6e66f4a2,13240,30,2015-10-29 21:39:12,
0,1,family,Clethraceae,c11f85c0-0ded-4fa5-a688-e805ea336da7,77,55,2015-10-29 21:39:43,
0,1,family,Ebenaceae,5daf1cb3-72a4-4cd6-abba-933c01e0599d,755,55,2015-10-29 21:40:09,
0,1,family,Sapotaceae,78d5807b-f55a-4a49-b83c-bcebc396fa22,1270,55,2015-10-29 21:40:40,
0,1,family,Actinidiaceae,c9f32be3-0e3d-4214-b7b1-2861b37fa77d,400,30,2015-10-29 21:42:01,
0,1,family,Balsaminaceae,976867e7-bb71-4f65-aaae-9a945ea67416,1000,30,2015-10-29 21:42:24,
0,1,family,Clethraceae,c11f85c0-0ded-4fa5-a688-e805ea336da7,90,30,2015-10-29 21:42:44,
0,1,family,Clethraceae,c11f85c0-0ded-4fa5-a688-e805ea336da7,77,55,2015-10-29 21:43:07,
0,1,family,Cyrillaceae,386b4040-e8a7-4612-9592-0e1ce646c241,10,30,2015-10-29 21:43:48,
0,1,family,Diapensiaceae,59215d45-640d-46db-9870-090ea7fe08d1,15,30,2015-10-29 21:44:12,
0,1,family,Ericaceae,ddbffa51-0d59-4438-97b3-aef06facec62,4400,30,2015-10-29 21:44:43,
0,1,family,Fouquieriaceae,a1bff1f9-6b62-4641-967e-aa8ac6144e89,11,30,2015-10-29 21:45:10,
0,1,family,Lecythidaceae,3f8028dd-33cb-4084-829a-3f31e474ac85,350,30,2015-10-29 21:45:29,
0,1,family,Marcgraviaceae,2394fa7f-7632-443e-8333-ca8ae7411855,139,30,2015-10-29 21:45:57,
0,1,family,Mitrastemonaceae,dc9706fa-e202-40c2-a832-f46058f9d45a,2,30,2015-10-29 21:46:13,
0,1,family,Napoleonaceae,,10,6,2015-10-29 21:48:54,
0,1,family,Lecythidaceae,3f8028dd-33cb-4084-829a-3f31e474ac85,340,12,2015-10-29 21:49:21,
0,1,family,Pentaphylacaceae,1579e7a5-0547-4b50-bbac-e5a3a47b5415,470,30,2015-10-29 21:53:26,
0,1,family,Polemoniaceae,7e628964-4680-4029-9b97-efe7aa8687e1,400,30,2015-10-29 21:54:01,
0,1,family,Primulaceae,581489a2-8abd-4916-ab80-f5979150f60d,3050,30,2015-10-29 21:54:38,
0,1,family,Roridulaceae,b05d08b1-519b-4295-bccf-19851e9d78d3,2,30,2015-10-29 21:55:11,
0,1,family,Sarraceniaceae,c5b6e357-35fd-48dd-bce8-fec1836d44a1,30,30,2015-10-29 21:55:25,
0,1,family,Scytopetalaceae,,1,6,2015-10-29 21:56:17,
0,1,family,Sladeniaceae,b47b9a6f-0af1-4a04-a1ae-fb8a71ed632c,3,30,2015-10-29 21:56:43,
0,1,family,Styracaceae,69205f58-1845-4b24-9711-e32b1dd452b1,155,30,2015-10-29 21:57:07,
0,1,family,Symplocaceae,a3b47bc9-aaee-41a6-b76c-32f7a3aff6b7,370,30,2015-10-29 21:57:38,
0,1,family,Tetrameristaceae,577eb17d-7fa7-4a37-917f-29f0f7b94519,3,30,2015-10-29 21:57:55,
0,1,family,Theaceae,79f24e3d-63be-41ea-a1c7-d97baaf448be,280,30,2015-10-29 21:58:22,
0,1,family,Casuarinaceae,05c00c4a-45fe-48a5-a3b4-4b5aac51c607,91,30,2015-10-29 22:05:00,
0,1,family,Juglandaceae,487447f4-8720-43d4-a086-20dead4ab042,79,30,2015-10-29 22:05:33,
0,1,family,Myricaceae,b828cdea-ba51-4f88-90a8-1fd5dec8e7a8,45,30,2015-10-29 22:07:09,
0,1,family,Rhoipteleaceae,,1,30,2015-10-29 22:07:37,
0,1,family,Betulaceae,ab0181ad-9570-46a0-ab03-c1c1033ace72,200,55,2015-10-29 22:08:02,
0,1,family,Fagaceae,35a0f475-4d5b-4ede-bdc3-c9c64d2cfdcc,1093,55,2015-10-29 22:08:25,
0,1,family,Nothofagaceae,4c188fe8-18fe-4273-9994-467f3f2ed632,42,55,2015-10-29 22:08:45,
0,1,family,Ticodendraceae,1d785992-6895-44c8-99f5-0432f52607c5,1,55,2015-10-29 22:09:00,
0,1,family,Garryaceae,9dda9b8b-a4e2-4b3e-b930-aa84d8c3b5f8,25,55,2015-10-29 22:09:31,
0,1,family,Metteniusaceae,8574aea6-5bb0-4b73-9c7b-4c229856bd7e,7,30,2015-10-29 22:10:22,
0,1,family,Oncothecaceae,8aac5a65-f72f-4a41-8bfa-bd05170e2a66,2,30,2015-10-29 22:10:37,
0,1,order,Garryales,7d0ca59b-a350-4c99-931d-737ebe449d3b,26,30,2015-10-29 22:12:26,
0,1,order,Gentianales,8433eeb0-ee0b-4f36-a909-d7c58bc99189,22093,30,2015-10-29 22:13:40,
0,1,family,Apocynaceae,1fa5eb29-325d-4731-b8c6-a76d3ed8a9b5,6300,30,2015-10-29 22:14:00,
0,1,family,Gelsemiaceae,5f91d924-523d-41ce-9ef3-df7c05ec7889,12,30,2015-10-29 22:14:22,
0,1,family,Gentianaceae,29c8ae60-6232-4ad7-805a-39aba392087f,1800,30,2015-10-29 22:14:38,
0,1,family,Loganiaceae,acf19550-b2f3-4e1b-b19e-3a24d8e88f2e,480,30,2015-10-29 22:14:51,
0,1,family,Rubiaceae,c94fdd1c-076f-4cb3-a1eb-87e3b2ed7a6f,13581,55,2015-10-29 22:15:14,
0,1,order,Geraniales,a337df28-5b21-4171-88d8-912c5eae16e8,831,30,2015-10-29 22:17:01,
0,1,family,Francoaceae,ae7e66ea-efa4-45f0-9d35-f09163b08b67,2,30,2015-10-29 22:17:19,
0,1,family,Melianthaceae,c19c0180-780c-4661-a143-2faa3d9dfa22,23,30,2015-10-29 22:17:45,
0,1,family,Vivianiaceae,d45f273c-9b66-4516-aad5-788ccbd195e5,6,30,2015-10-29 22:17:58,
0,1,family,Sarcolaenaceae,a20562b3-9519-40cd-82cc-95eb6a7f27ba,68,55,2015-10-29 22:19:01,
0,1,family,Sarcolaenaceae,a20562b3-9519-40cd-82cc-95eb6a7f27ba,68,55,2015-10-29 22:21:15,
0,1,order,Huerteales,8a0daf40-9239-47b4-a59c-2330128d880c,27,30,2015-10-29 22:21:43,
0,1,family,Dipentodontaceae,1f58c6f5-d895-4bd2-9ce6-00fd78478434,19,30,2015-10-29 22:22:06,
0,1,family,Gerrardinaceae,5919fc89-90b1-4f35-9cfb-31b7f398aac3,2,30,2015-10-29 22:22:22,
0,1,family,Petenaeaceae,ee9f3bb9-da6d-41f5-849b-b47ab0055cb5,1,30,2015-10-29 22:22:35,
0,1,family,Tapisciaceae,1113e9b0-4488-48de-a1e6-5d128a7861f1,5,30,2015-10-29 22:23:03,
0,1,order,Icacinales,ac71cbea-b6e5-40a5-9ff2-0cef688af77c,209,30,2015-10-29 22:23:59,
0,1,family,Icacinaceae,15e2f7d9-d7a1-45f5-8414-8bad82bf8770,200,30,2015-10-29 22:24:18,
0,1,family,Schlegeliaceae,b2ac4a65-8534-47b2-905b-081eff56b029,37,55,2015-10-29 22:25:05,
0,1,family,Lamiaceae,e4433c4c-a77e-405c-b8be-fcaf92060453,7756,55,2015-10-29 22:25:44,
0,1,family,Oleaceae,0e3e45e1-a37f-4d0f-96bc-7cf742961278,680,55,2015-10-29 22:26:03,
0,1,family,Verbenaceae,f161e0cd-39b7-4541-97d2-5223bb996849,958,55,2015-10-29 22:26:24,
0,1,order,Lamiales,51c08d88-d757-4321-9b32-3b728e8e2021,26191,30,2015-10-29 22:27:51,
0,1,family,Acanthaceae,5411b590-dd29-4419-b2d3-d6ba2e52940b,5200,30,2015-10-29 22:28:28,
0,1,family,Bignoniaceae,b3869a2e-9b2e-4a50-8649-73a02e09dd9b,870,30,2015-10-29 22:28:52,
0,1,family,Byblidaceae,2f5baf6e-51f9-4551-8d85-f36960da55e6,7,30,2015-10-29 22:29:20,
0,1,family,Calceolariaceae,4a0d1fc3-c331-4be8-8370-c01e228499e1,255,30,2015-10-29 22:29:44,
0,1,family,Carlemanniaceae,150da292-ecee-4f67-9054-7e7dd23793a2,5,30,2015-10-29 22:30:01,
0,1,family,Gesneriaceae,2fb2ed85-a291-42c8-b12f-516de5c19992,3500,30,2015-10-29 22:30:23,
0,1,family,Linderniaceae,aac61199-2e45-476f-89d2-945b92eb0af9,273,30,2015-10-29 22:31:33,
0,1,family,Martyniaceae,2d428781-586d-4eb9-b379-932558273a91,13,30,2015-10-29 22:31:50,
0,1,family,Mazaceae,2d340c7e-e83f-474b-bb5e-35ad5b88c215,40,30,2015-10-29 22:32:04,
0,1,family,Orobanchaceae,2a765b8a-636d-440d-b2f8-5fcd4846ab86,2100,30,2015-10-29 22:32:21,
0,1,family,Paulowniaceae,b2114d59-5a2e-41a8-a8f7-95d29ebdf120,17,30,2015-10-29 22:32:45,
0,1,family,Pedaliaceae,7fbc9151-3239-487c-83c6-95a829c2f024,75,30,2015-10-29 22:33:01,
0,1,family,Peltantheraceae,,2,30,2015-10-29 22:33:19,
0,1,family,Phrymaceae,38986c24-c88b-4c2d-b99a-238eb61d40e6,205,30,2015-10-29 22:33:39,
0,1,family,Plantaginaceae,cf39ed0f-a519-478b-9f39-6d63718cb64e,2000,30,2015-10-29 22:33:58,
0,1,family,Plocospermataceae,e2c358aa-bbc0-423b-9e92-a17acdd5ec6b,1,30,2015-10-29 22:34:25,
0,1,family,Scrophulariaceae,3e6616c0-1282-438e-bbea-2599d75fc11b,1950,,2015-10-29 22:34:50,
0,1,family,Scrophulariaceae,3e6616c0-1282-438e-bbea-2599d75fc11b,1950,30,2015-10-29 22:35:02,
0,1,family,Stilbaceae,20f68689-cb27-40bb-a3cd-a9b6770f9126,43,30,2015-10-29 22:35:39,
0,1,family,Tetrachondraceae,02a37e36-b892-4be4-bc82-076b377469b7,3,30,2015-10-29 22:35:57,
0,1,family,Thomandersiaceae,a1c4f3c8-afc7-4ef0-b91b-70bc50e27ba5,6,30,2015-10-29 22:36:15,
0,1,order,Magnoliales,f40c529f-3316-4f70-8cb8-0cc7e26ef199,3406,30,2015-10-29 22:38:21,
0,1,family,Magnoliaceae,34a34ab1-72b7-4128-b029-ae972bf09e5c,248,55,2015-10-29 22:39:37,
0,1,family,Annonaceae,0d8acd03-9311-431a-b647-dc6b338130a1,2600,30,2015-10-29 22:39:59,
0,1,family,Degeneriaceae,9deda31a-7b94-4790-be6c-2cf59c1b366e,2,30,2015-10-29 22:40:15,
0,1,family,Eupomatiaceae,efe7f47e-88a5-43f5-9a74-ea02a8f8d1ee,3,30,2015-10-29 22:40:28,
0,1,family,Himantandraceae,e898ab5e-97be-45ef-a3d7-b0d655413092,1,30,2015-10-29 22:41:08,
0,1,family,Myristicaceae,78e88267-2fff-4af2-9e49-0c328c05e7d3,500,30,2015-10-29 22:41:27,
0,1,order,Solanales,f4f9d615-4bf2-45de-a939-f7403eb06fff,4719,30,2015-10-29 22:42:45,
0,1,family,Convolvulaceae,c6ccba1f-5d90-4e6c-8e1f-31cd9fc0574d,1850,30,2015-10-29 22:43:04,
0,1,family,Hydroleaceae,abd2d974-a1e9-4f72-a302-3fec68ef138c,12,30,2015-10-29 22:43:17,
0,1,family,Montiniaceae,e75c80b0-494d-4a46-ae82-213824097117,5,30,2015-10-29 22:43:51,
0,1,family,Solanaceae,9002ea15-4e25-4383-8590-7c26f14ccc6a,2850,30,2015-10-29 22:44:11,
0,1,family,Sphenocleaceae,103d04e4-8c27-421a-840b-84b3196ff38e,2,30,2015-10-29 22:44:23,
0,1,order,Saxifragales,e29b27d4-4756-49b2-90b4-dc89a767e50e,2579,30,2015-10-29 22:45:40,
0,1,family,Altingiaceae,062c50d5-2d54-469a-a672-de2235b95c57,15,30,2015-10-29 22:46:12,
0,1,family,Aphanopetalaceae,fcf9fdfa-1179-40df-9027-cdd43e8a511c,2,30,2015-10-29 22:46:40,
0,1,order,Proteales,99118dfa-ccd4-4fc9-80f0-34e4a85cfb9e,1860,30,2015-10-29 22:48:58,
0,1,family,Nelumbonaceae,3dff4016-903c-4306-864e-673f49e1b599,2,30,2015-10-29 22:49:12,
0,1,family,Platanaceae,b1c98560-c811-4e0d-9e2f-310f70e3c039,8,30,2015-10-29 22:49:25,
0,1,family,Proteaceae,93b17223-8474-4cab-8d31-2fafd3c7f530,1850,30,2015-10-29 22:49:48,
0,1,order,Paracryphiales,a88fda21-4d40-4488-9ad0-f6d115c58882,35,30,2015-10-29 22:58:02,
0,1,family,Paracryphiaceae,e8e1fb79-49ac-4111-bcdd-2e051e4a18c5,35,30,2015-10-29 22:58:13,
0,1,order,Malpighiales,feb0e79c-3f93-400e-abaf-fcea89e1dc5c,18494,30,2015-10-30 15:26:17,
0,1,family,Caryocaraceae,0ff88829-b1fd-4232-abaf-192cbf28eab4,26,55,2015-10-30 15:27:56,
0,1,family,Centroplacaceae,9cef59be-9263-47bc-aa7b-7e7c85c1c1cc,1,55,2015-10-30 15:28:09,
0,1,family,Pandaceae,3530086b-d355-41b4-9416-db493a47af9f,17,55,2015-10-30 15:28:35,
0,1,family,Peraceae,178ab3ea-79e5-415b-8724-cb77eb95e3eb,109,55,2015-10-30 15:28:54,
0,1,family,Phyllanthaceae,16f2cd63-7072-4c6b-a58e-271d7ec56ef2,2052,55,2015-10-30 15:29:16,
0,1,family,Picrodendraceae,2c60896e-44c4-457f-ace8-a295aadbcb1f,96,55,2015-10-30 15:29:35,
0,1,family,Putranjivaceae,9b275efd-b852-4286-933f-47934814e1c8,215,55,2015-10-30 15:29:59,
0,1,family,Achariaceae,d1d96d99-cd8f-45cf-82d8-f7161e85b200,150,30,2015-10-30 15:30:35,
0,1,family,Balanopaceae,2c1ed0a0-25c9-49c6-9a67-2a21b1568aad,9,30,2015-10-30 15:31:35,
0,1,family,Bonnetiaceae,822d9deb-bd42-4626-aef8-3a9e0f353fae,35,30,2015-10-30 15:32:02,
0,1,family,Calophyllaceae,c845b5d4-baf2-4350-9366-8ed08e33ee2a,400,30,2015-10-30 15:32:26,
0,1,family,Chrysobalanaceae,06eca610-07f2-4c4c-90c3-91f3ab968f33,520,30,2015-10-30 15:32:49,
