id,parent_id,name_id,provisional,fossil,recent,lifezones,species_estimate,species_estimate_reference_id
41642699,41642698,41642699,f,,,{},,
41647814,41642698,41647814,f,,,{},,
41646709,41642698,41646709,f,,,{},,
41655378,41642698,41655378,f,,,{},,
41646704,41642697,41646704,f,,,{},,
41646705,41646704,41646705,f,,,{},,
41652715,41646704,41652715,f,,,{},,
41652879,41646704,41652879,f,,,{},,
41647044,41646704,41647044,f,,,{},,
41652714,41646704,41652714,f,,,{},,
41652717,41646704,41652717,f,,,{},,
41646706,41642697,41646706,f,,,{},,
41652704,41646706,41652704,f,,,{},,
41646707,41646706,41646707,f,,,{},,
41652664,41646706,41652664,f,,,{},,
41651704,41646706,41651704,f,,,{},,
41646708,41646706,41646708,f,,,{},,
41646698,41642696,41646698,f,,,{},,
41646699,41646698,41646699,f,,,{},,
41646703,41646698,41646703,f,,,{},,
41652692,41646698,41652692,f,,,{},,
41652727,41646698,41652727,f,,,{},,
41646702,41646698,41646702,f,,,{},,
41646988,41641787,41646988,f,,,{},,
41647016,41646988,41647016,f,,,{},,
41647038,41647016,41647038,f,,,{},,
41647017,41647016,41647017,f,,,{},,
41651688,41647016,41651688,f,,,{},,
41647027,41647016,41647027,f,,,{},,
41647004,41646988,41647004,f,,,{},,
41647018,41647004,41647018,f,,,{},,
41652538,41647004,41652538,f,,,{},,
41652555,41647004,41652555,f,,,{},,
41652589,41647004,41652589,f,,,{},,
41652588,41647004,41652588,f,,,{},,
41651683,41647004,41651683,f,,,{},,
41652587,41647004,41652587,f,,,{},,
41647005,41647004,41647005,f,,,{},,
41647065,41647004,41647065,f,,,{},,
41652774,41647004,41652774,f,,,{},,
41655366,41647004,41655366,f,,,{},,
41651684,41647004,41651684,f,,,{},,
41651685,41646988,41651685,f,,,{},,
41652662,41651685,41652662,f,,,{},,
41651686,41651685,41651686,f,,,{},,
41646989,41646988,41646989,f,,,{},,
41647025,41646989,41647025,f,,,{},,
41652682,41646989,41652682,f,,,{},,
41646990,41646989,41646990,f,,,{},,
41651687,41646989,41651687,f,,,{},,
41652713,41646989,41652713,f,,,{},,
41652780,41646989,41652780,f,,,{},,
41652739,41646989,41652739,f,,,{},,
41646685,41641787,41646685,f,,,{},,
41646686,41646685,41646686,f,,,{},,
41646692,41646686,41646692,f,,,{},,
41646693,41646686,41646693,f,,,{},,
41646687,41646686,41646687,f,,,{},,
41652775,41646686,41652775,f,,,{},,
41652749,41646686,41652749,f,,,{},,
41652751,41646686,41652751,f,,,{},,
41646689,41646686,41646689,f,,,{},,
41646688,41646686,41646688,f,,,{},,
41646690,41646685,41646690,f,,,{},,
41646694,41646690,41646694,f,,,{},,
41652579,41646690,41652579,f,,,{},,
41646691,41646690,41646691,f,,,{},,
41652766,41646690,41652766,f,,,{},,
41652750,41646690,41652750,f,,,{},,
41646815,41641775,41646815,f,,,{},,
41646816,41646815,41646816,f,,,{},,
41646894,41646816,41646894,f,,,{},,
41647867,41646894,41647867,f,,,{},,
41646896,41646894,41646896,f,,,{},,
41647866,41646894,41647866,f,,,{},,
41646895,41646894,41646895,f,,,{},,
41647868,41646816,41647868,f,,,{},,
41647870,41647868,41647870,f,,,{},,
41647869,41647868,41647869,f,,,{},,
41646828,41646816,41646828,f,,,{},,
41646841,41646828,41646841,f,,,{},,
41646840,41646828,41646840,f,,,{},,
41646839,41646828,41646839,f,,,{},,
41646838,41646828,41646838,f,,,{},,
41646837,41646828,41646837,f,,,{},,
41646832,41646828,41646832,f,,,{},,
41646836,41646828,41646836,f,,,{},,
41646835,41646828,41646835,f,,,{},,
41646834,41646828,41646834,f,,,{},,
41646833,41646828,41646833,f,,,{},,
41646830,41646828,41646830,f,,,{},,
41646831,41646828,41646831,f,,,{},,
41646829,41646828,41646829,f,,,{},,
41646842,41646816,41646842,f,,,{},,
41646843,41646842,41646843,f,,,{},,
41646844,41646816,41646844,f,,,{},,
41646863,41646844,41646863,f,,,{},,
41647863,41646844,41647863,f,,,{},,
41646864,41646844,41646864,f,,,{},,
41646861,41646844,41646861,f,,,{},,
41646862,41646844,41646862,f,,,{},,
41647862,41646844,41647862,f,,,{},,
41646858,41646844,41646858,f,,,{},,
41646857,41646844,41646857,f,,,{},,
41646860,41646844,41646860,f,,,{},,
41646859,41646844,41646859,f,,,{},,
41646855,41646844,41646855,f,,,{},,
41646856,41646844,41646856,f,,,{},,
41646854,41646844,41646854,f,,,{},,
41646851,41646844,41646851,f,,,{},,
41646853,41646844,41646853,f,,,{},,
41646852,41646844,41646852,f,,,{},,
41647861,41646844,41647861,f,,,{},,
41646850,41646844,41646850,f,,,{},,
41646849,41646844,41646849,f,,,{},,
41646846,41646844,41646846,f,,,{},,
41646845,41646844,41646845,f,,,{},,
41646848,41646844,41646848,f,,,{},,
41646847,41646844,41646847,f,,,{},,
41647860,41646844,41647860,f,,,{},,
41646865,41646816,41646865,f,,,{},,
41646880,41646865,41646880,f,,,{},,
41646882,41646865,41646882,f,,,{},,
41646883,41646865,41646883,f,,,{},,
41646884,41646865,41646884,f,,,{},,
41646881,41646865,41646881,f,,,{},,
41646874,41646865,41646874,f,,,{},,
41646875,41646865,41646875,f,,,{},,
41646876,41646865,41646876,f,,,{},,
41646877,41646865,41646877,f,,,{},,
41646878,41646865,41646878,f,,,{},,
41646879,41646865,41646879,f,,,{},,
41646872,41646865,41646872,f,,,{},,
41646873,41646865,41646873,f,,,{},,
41646871,41646865,41646871,f,,,{},,
41646869,41646865,41646869,f,,,{},,
41649578,41646865,41649578,f,,,{},,
41646868,41646865,41646868,f,,,{},,
41646870,41646865,41646870,f,,,{},,
41646866,41646865,41646866,f,,,{},,
41646867,41646865,41646867,f,,,{},,
41646885,41646816,41646885,f,,,{},,
41646886,41646885,41646886,f,,,{},,
41646887,41646816,41646887,f,,,{},,
41646893,41646887,41646893,f,,,{},,
41649579,41646887,41649579,f,,,{},,
41646892,41646887,41646892,f,,,{},,
41646891,41646887,41646891,f,,,{},,
41646890,41646887,41646890,f,,,{},,
41646889,41646887,41646889,f,,,{},,
41646888,41646887,41646888,f,,,{},,
41647864,41646816,41647864,f,,,{},,
41647865,41647864,41647865,f,,,{},,
41646817,41646816,41646817,f,,,{},,
41646826,41646817,41646826,f,,,{},,
41646827,41646817,41646827,f,,,{},,
41646824,41646817,41646824,f,,,{},,
41646825,41646817,41646825,f,,,{},,
41646823,41646817,41646823,f,,,{},,
41646822,41646817,41646822,f,,,{},,
41646821,41646817,41646821,f,,,{},,
41646818,41646817,41646818,f,,,{},,
41646819,41646817,41646819,f,,,{},,
41646820,41646817,41646820,f,,,{},,
41646897,41646815,41646897,f,,,{},,
41646946,41646897,41646946,f,,,{},,
41647911,41646946,41647911,f,,,{},,
41646957,41646946,41646957,f,,,{},,
41646956,41646946,41646956,f,,,{},,
41646955,41646946,41646955,f,,,{},,
41646954,41646946,41646954,f,,,{},,
41646952,41646946,41646952,f,,,{},,
41646953,41646946,41646953,f,,,{},,
41647910,41646946,41647910,f,,,{},,
41646949,41646946,41646949,f,,,{},,
41646951,41646946,41646951,f,,,{},,
41646950,41646946,41646950,f,,,{},,
41646947,41646946,41646947,f,,,{},,
41647909,41646946,41647909,f,,,{},,
41646948,41646946,41646948,f,,,{},,
41646943,41646897,41646943,f,,,{},,
41647907,41646943,41647907,f,,,{},,
41647906,41646943,41647906,f,,,{},,
41647905,41646943,41647905,f,,,{},,
41647908,41646943,41647908,f,,,{},,
41646945,41646943,41646945,f,,,{},,
41647901,41646943,41647901,f,,,{},,
41647902,41646943,41647902,f,,,{},,
41647903,41646943,41647903,f,,,{},,
41647904,41646943,41647904,f,,,{},,
41647900,41646943,41647900,f,,,{},,
41646944,41646943,41646944,f,,,{},,
41647895,41646943,41647895,f,,,{},,
41647894,41646943,41647894,f,,,{},,
41647896,41646943,41647896,f,,,{},,
41647898,41646943,41647898,f,,,{},,
41647899,41646943,41647899,f,,,{},,
41647897,41646943,41647897,f,,,{},,
41647891,41646943,41647891,f,,,{},,
41647893,41646943,41647893,f,,,{},,
41647892,41646943,41647892,f,,,{},,
41646909,41646897,41646909,f,,,{},,
41646910,41646909,41646910,f,,,{},,
41646911,41646910,41646911,f,,,{},,
41646912,41646909,41646912,f,,,{},,
41646913,41646912,41646913,f,,,{},,
41646914,41646897,41646914,f,,,{},,
41646918,41646914,41646918,f,,,{},,
41647874,41646914,41647874,f,,,{},,
41646916,41646914,41646916,f,,,{},,
41646917,41646914,41646917,f,,,{},,
41646915,41646914,41646915,f,,,{},,
41647875,41646897,41647875,f,,,{},,
41647878,41647875,41647878,f,,,{},,
41647876,41647875,41647876,f,,,{},,
41647877,41647875,41647877,f,,,{},,
41646919,41646897,41646919,f,,,{},,
41646934,41646919,41646934,f,,,{},,
41647882,41646919,41647882,f,,,{},,
41647881,41646919,41647881,f,,,{},,
41646928,41646919,41646928,f,,,{},,
41646930,41646919,41646930,f,,,{},,
41646929,41646919,41646929,f,,,{},,
41647880,41646919,41647880,f,,,{},,
41646932,41646919,41646932,f,,,{},,
41646931,41646919,41646931,f,,,{},,
41646933,41646919,41646933,f,,,{},,
41646926,41646919,41646926,f,,,{},,
41646927,41646919,41646927,f,,,{},,
41647879,41646919,41647879,f,,,{},,
41646925,41646919,41646925,f,,,{},,
41646921,41646919,41646921,f,,,{},,
41646922,41646919,41646922,f,,,{},,
41646920,41646919,41646920,f,,,{},,
41646923,41646919,41646923,f,,,{},,
41646924,41646919,41646924,f,,,{},,
41646935,41646897,41646935,f,,,{},,
41647890,41646935,41647890,f,,,{},,
41646941,41646935,41646941,f,,,{},,
41646942,41646935,41646942,f,,,{},,
41647889,41646935,41647889,f,,,{},,
41646938,41646935,41646938,f,,,{},,
41646937,41646935,41646937,f,,,{},,
41647886,41646935,41647886,f,,,{},,
41647885,41646935,41647885,f,,,{},,
41647887,41646935,41647887,f,,,{},,
41646936,41646935,41646936,f,,,{},,
41647888,41646935,41647888,f,,,{},,
41647883,41646935,41647883,f,,,{},,
41647884,41646935,41647884,f,,,{},,
41646939,41646935,41646939,f,,,{},,
41646940,41646939,41646940,f,,,{},,
41646902,41646897,41646902,f,,,{},,
41646908,41646902,41646908,f,,,{},,
41646907,41646902,41646907,f,,,{},,
41646906,41646902,41646906,f,,,{},,
41647872,41646902,41647872,f,,,{},,
41646905,41646902,41646905,f,,,{},,
41647873,41646902,41647873,f,,,{},,
41646904,41646902,41646904,f,,,{},,
41647871,41646902,41647871,f,,,{},,
41646903,41646902,41646903,f,,,{},,
41646898,41646897,41646898,f,,,{},,
41646901,41646898,41646901,f,,,{},,
41646899,41646898,41646899,f,,,{},,
41646900,41646898,41646900,f,,,{},,
41646577,41641775,41646577,f,,,{},,
41646578,41646577,41646578,f,,,{},,
41646715,41646578,41646715,f,,,{},,
41646717,41646715,41646717,f,,,{},,
41646716,41646715,41646716,f,,,{},,
41646579,41646578,41646579,f,,,{},,
41646584,41646579,41646584,f,,,{},,
41646585,41646579,41646585,f,,,{},,
41646581,41646579,41646581,f,,,{},,
41646713,41646579,41646713,f,,,{},,
41646714,41646579,41646714,f,,,{},,
41646814,41646579,41646814,f,,,{},,
41646589,41646579,41646589,f,,,{},,
41646588,41646579,41646588,f,,,{},,
41646587,41646579,41646587,f,,,{},,
41646586,41646579,41646586,f,,,{},,
41646583,41646579,41646583,f,,,{},,
41646580,41646579,41646580,f,,,{},,
41646582,41646579,41646582,f,,,{},,
41642537,41641775,41642537,f,,,{},,
41642538,41642537,41642538,f,,,{},,
41643174,41642538,41643174,f,,,{},,
41651455,41643174,41651455,f,,,{},,
41651453,41643174,41651453,f,,,{},,
41652280,41643174,41652280,f,,,{},,
41652278,41643174,41652278,f,,,{},,
41643175,41643174,41643175,f,,,{},,
41643480,41643174,41643480,f,,,{},,
41652402,41643174,41652402,f,,,{},,
41651454,41643174,41651454,f,,,{},,
41652282,41643174,41652282,f,,,{},,
41652279,41643174,41652279,f,,,{},,
41643448,41643174,41643448,f,,,{},,
41652281,41643174,41652281,f,,,{},,
41652403,41643174,41652403,f,,,{},,
41643487,41643174,41643487,f,,,{},,
41642539,41642538,41642539,f,,,{},,
41644269,41642539,41644269,f,,,{},,
41643503,41642539,41643503,f,,,{},,
41651257,41642539,41651257,f,,,{},,
41644347,41642539,41644347,f,,,{},,
41644253,41642539,41644253,f,,,{},,
41642540,41642539,41642540,f,,,{},,
41651258,41642539,41651258,f,,,{},,
41642597,41642539,41642597,f,,,{},,
41651448,41642539,41651448,f,,,{},,
41651451,41642539,41651451,f,,,{},,
41651450,41642539,41651450,f,,,{},,
41651449,41642539,41651449,f,,,{},,
41651452,41642539,41651452,f,,,{},,
41642541,41642539,41642541,f,,,{},,
41646186,41642541,41646186,f,,,{},,
41642542,41642541,41642542,f,,,{},,
41644265,41642541,41644265,f,,,{},,
41643344,41642539,41643344,f,,,{},,
41644270,41643344,41644270,f,,,{},,
41644271,41643344,41644271,f,,,{},,
41643345,41643344,41643345,f,,,{},,
41644691,41643344,41644691,f,,,{},,
41643444,41642537,41643444,f,,,{},,
41643445,41643444,41643445,f,,,{},,
41654920,41643445,41654920,f,,,{},,
41643446,41643445,41643446,f,,,{},,
41643488,41643445,41643488,f,,,{},,
41655687,41643445,41655687,f,,,{},,
41651067,41643445,41651067,f,,,{},,
41655688,41643445,41655688,f,,,{},,
41643516,41643445,41643516,f,,,{},,
41642598,41642537,41642598,f,,,{},,
41642599,41642598,41642599,f,,,{},,
41642600,41642599,41642600,f,,,{},,
41643853,41642599,41643853,f,,,{},,
41651103,41642537,41651103,f,,,{},,
41651104,41651103,41651104,f,,,{},,
41651108,41651104,41651108,f,,,{},,
41651107,41651104,41651107,f,,,{},,
41651106,41651104,41651106,f,,,{},,
41651105,41651104,41651105,f,,,{},,
41646959,41641775,41646959,f,,,{},,
41646960,41646959,41646960,f,,,{},,
41646961,41646960,41646961,f,,,{},,
41646962,41646961,41646962,f,,,{},,
41649533,41646959,41649533,f,,,{},,
41649534,41649533,41649534,f,,,{},,
41649536,41649534,41649536,f,,,{},,
41649535,41649534,41649535,f,,,{},,
41646969,41641775,41646969,f,,,{},,
41646970,41646969,41646970,f,,,{},,
41646971,41646970,41646971,f,,,{},,
41646972,41646971,41646972,f,,,{},,
41646973,41646971,41646973,f,,,{},,
41645732,41641775,41645732,f,,,{},,
41645733,41645732,41645733,f,,,{},,
41645734,41645733,41645734,f,,,{},,
41652188,41645734,41652188,f,,,{},,
41645735,41645734,41645735,f,,,{},,
41655683,41641775,41655683,f,,,{},,
41655684,41655683,41655684,f,,,{},,
41655685,41655684,41655685,f,,,{},,
41655686,41655685,41655686,f,,,{},,
41644281,41641775,41644281,f,,,{},,
41644282,41644281,41644282,f,,,{},,
41644283,41644282,41644283,f,,,{},,
41644284,41644283,41644284,f,,,{},,
41641792,41641775,41641792,f,,,{},,
41643211,41641792,41643211,f,,,{},,
41643212,41643211,41643212,f,,,{},,
41655749,41643212,41655749,f,,,{},,
41655748,41643212,41655748,f,,,{},,
41655750,41643212,41655750,f,,,{},,
41643213,41643212,41643213,f,,,{},,
41643232,41643212,41643232,f,,,{},,
41646335,41641792,41646335,f,,,{},,
41649631,41646335,41649631,f,,,{},,
41649672,41649631,41649672,f,,,{},,
41649684,41649672,41649684,f,,,{},,
41649673,41649672,41649673,f,,,{},,
41649632,41649631,41649632,f,,,{},,
41649633,41649632,41649633,f,,,{},,
41649667,41649632,41649667,f,,,{},,
41649668,41649632,41649668,f,,,{},,
41649680,41649632,41649680,f,,,{},,
41649648,41649631,41649648,f,,,{},,
41649649,41649648,41649649,f,,,{},,
41649685,41649648,41649685,f,,,{},,
41649669,41649631,41649669,f,,,{},,
41649670,41649669,41649670,f,,,{},,
41649683,41649669,41649683,f,,,{},,
41649682,41649669,41649682,f,,,{},,
41649681,41649669,41649681,f,,,{},,
41649652,41649631,41649652,f,,,{},,
41649653,41649652,41649653,f,,,{},,
41649671,41649652,41649671,f,,,{},,
41649654,41649652,41649654,f,,,{},,
41649693,41646335,41649693,f,,,{},,
41649694,41649693,41649694,f,,,{},,
41646718,41646335,41646718,f,,,{},,
41655471,41646718,41655471,f,,,{},,
41646719,41646718,41646719,f,,,{},,
41649686,41646718,41649686,f,,,{},,
41655483,41646335,41655483,f,,,{},,
41655484,41655483,41655484,f,,,{},,
41649664,41646335,41649664,f,,,{},,
41649666,41649664,41649666,f,,,{},,
41649665,41649664,41649665,f,,,{},,
41646339,41646335,41646339,f,,,{},,
41646340,41646339,41646340,f,,,{},,
41649630,41646339,41649630,f,,,{},,
41649641,41646339,41649641,f,,,{},,
41655478,41646339,41655478,f,,,{},,
41655476,41646339,41655476,f,,,{},,
41655482,41646339,41655482,f,,,{},,
41655477,41646339,41655477,f,,,{},,
41649650,41646339,41649650,f,,,{},,
41649677,41646339,41649677,f,,,{},,
41655480,41646335,41655480,f,,,{},,
41655481,41655480,41655481,f,,,{},,
41649642,41646335,41649642,f,,,{},,
41649644,41649642,41649644,f,,,{},,
41655475,41649642,41655475,f,,,{},,
41649643,41649642,41649643,f,,,{},,
41649636,41646335,41649636,f,,,{},,
41649637,41649636,41649637,f,,,{},,
41649674,41646335,41649674,f,,,{},,
41649675,41649674,41649675,f,,,{},,
41646336,41646335,41646336,f,,,{},,
41649629,41646336,41649629,f,,,{},,
41646337,41646336,41646337,f,,,{},,
41649656,41646336,41649656,f,,,{},,
41649655,41646336,41649655,f,,,{},,
41649658,41646336,41649658,f,,,{},,
41649645,41646336,41649645,f,,,{},,
41649657,41646336,41649657,f,,,{},,
41649651,41646336,41649651,f,,,{},,
41649676,41646336,41649676,f,,,{},,
41649659,41646335,41649659,f,,,{},,
41649660,41649659,41649660,f,,,{},,
41649638,41646335,41649638,f,,,{},,
41649639,41649638,41649639,f,,,{},,
41649646,41646335,41649646,f,,,{},,
41649647,41649646,41649647,f,,,{},,
41647919,41646335,41647919,f,,,{},,
41649689,41647919,41649689,f,,,{},,
41647920,41647919,41647920,f,,,{},,
41649640,41647919,41649640,f,,,{},,
41649690,41646335,41649690,f,,,{},,
41649691,41649690,41649691,f,,,{},,
41649692,41649690,41649692,f,,,{},,
41649661,41646335,41649661,f,,,{},,
41649662,41649661,41649662,f,,,{},,
41649688,41649661,41649688,f,,,{},,
41649663,41649661,41649663,f,,,{},,
41649687,41649661,41649687,f,,,{},,
41649634,41646335,41649634,f,,,{},,
41649635,41649634,41649635,f,,,{},,
41649695,41649634,41649695,f,,,{},,
41655472,41646335,41655472,f,,,{},,
41655473,41655472,41655473,f,,,{},,
41655474,41655472,41655474,f,,,{},,
41655479,41655472,41655479,f,,,{},,
41649678,41646335,41649678,f,,,{},,
41649679,41649678,41649679,f,,,{},,
41655614,41649678,41655614,f,,,{},,
41642567,41641792,41642567,f,,,{},,
41647925,41642567,41647925,f,,,{},,
41647926,41647925,41647926,f,,,{},,
41642568,41642567,41642568,f,,,{},,
41652365,41642568,41652365,f,,,{},,
41642569,41642568,41642569,f,,,{},,
41641793,41641792,41641793,f,,,{},,
41649743,41641793,41649743,f,,,{},,
41649744,41649743,41649744,f,,,{},,
41649746,41649743,41649746,f,,,{},,
41655485,41649743,41655485,f,,,{},,
41649735,41641793,41649735,f,,,{},,
41649736,41649735,41649736,f,,,{},,
41642826,41641793,41642826,f,,,{},,
41649739,41642826,41649739,f,,,{},,
41642827,41642826,41642827,f,,,{},,
41649696,41642826,41649696,f,,,{},,
41649703,41642826,41649703,f,,,{},,
41649714,41642826,41649714,f,,,{},,
41649717,41642826,41649717,f,,,{},,
41649747,41642826,41649747,f,,,{},,
41649751,41642826,41649751,f,,,{},,
41655486,41642826,41655486,f,,,{},,
41655490,41642826,41655490,f,,,{},,
41649750,41642826,41649750,f,,,{},,
41650856,41642826,41650856,f,,,{},,
41649720,41642826,41649720,f,,,{},,
41649726,41641793,41649726,f,,,{},,
41649731,41649726,41649731,f,,,{},,
41649727,41649726,41649727,f,,,{},,
41649704,41641793,41649704,f,,,{},,
41649718,41649704,41649718,f,,,{},,
41649705,41649704,41649705,f,,,{},,
41649748,41649704,41649748,f,,,{},,
41655487,41649704,41655487,f,,,{},,
41655491,41649704,41655491,f,,,{},,
41655489,41649704,41655489,f,,,{},,
41649697,41641793,41649697,f,,,{},,
41649710,41649697,41649710,f,,,{},,
41649721,41649697,41649721,f,,,{},,
41649698,41649697,41649698,f,,,{},,
41649711,41649697,41649711,f,,,{},,
41649722,41649697,41649722,f,,,{},,
41649706,41649697,41649706,f,,,{},,
41649702,41649697,41649702,f,,,{},,
41649699,41649697,41649699,f,,,{},,
41649723,41649697,41649723,f,,,{},,
41649701,41649697,41649701,f,,,{},,
41649729,41649697,41649729,f,,,{},,
41649709,41649697,41649709,f,,,{},,
41649724,41649697,41649724,f,,,{},,
41649700,41649697,41649700,f,,,{},,
41649732,41649697,41649732,f,,,{},,
41655488,41649697,41655488,f,,,{},,
41649730,41649697,41649730,f,,,{},,
41649725,41649697,41649725,f,,,{},,
41649708,41649697,41649708,f,,,{},,
41649738,41649697,41649738,f,,,{},,
41649734,41649697,41649734,f,,,{},,
41649728,41649697,41649728,f,,,{},,
41649733,41649697,41649733,f,,,{},,
41649737,41649697,41649737,f,,,{},,
41649719,41649697,41649719,f,,,{},,
41649713,41649697,41649713,f,,,{},,
41649707,41649697,41649707,f,,,{},,
41649740,41649697,41649740,f,,,{},,
41649712,41649697,41649712,f,,,{},,
41649741,41641793,41649741,f,,,{},,
41649742,41649741,41649742,f,,,{},,
41649745,41649741,41649745,f,,,{},,
41649749,41649741,41649749,f,,,{},,
41649715,41641793,41649715,f,,,{},,
41649716,41649715,41649716,f,,,{},,
41641794,41641793,41641794,f,,,{},,
41641795,41641794,41641795,f,,,{},,
41646737,41641792,41646737,f,,,{},,
41655615,41646737,41655615,f,,,{},,
41655616,41655615,41655616,f,,,{},,
41646764,41646737,41646764,f,,,{},,
41646765,41646764,41646765,f,,,{},,
41655192,41646765,41655192,f,,,{},,
41646986,41646765,41646986,f,,,{},,
41646766,41646765,41646766,f,,,{},,
41646992,41646765,41646992,f,,,{},,
41646999,41646764,41646999,f,,,{},,
41647000,41646999,41647000,f,,,{},,
41647020,41646999,41647020,f,,,{},,
41647013,41646764,41647013,f,,,{},,
41647019,41647013,41647019,f,,,{},,
41647026,41647013,41647026,f,,,{},,
41647014,41647013,41647014,f,,,{},,
41647022,41647013,41647022,f,,,{},,
41646980,41646737,41646980,f,,,{},,
41646981,41646980,41646981,f,,,{},,
41646738,41646737,41646738,f,,,{},,
41646757,41646738,41646757,f,,,{},,
41646770,41646757,41646770,f,,,{},,
41647092,41646757,41647092,f,,,{},,
41646771,41646757,41646771,f,,,{},,
41647091,41646757,41647091,f,,,{},,
41646758,41646757,41646758,f,,,{},,
41646769,41646757,41646769,f,,,{},,
41646776,41646738,41646776,f,,,{},,
41646777,41646776,41646777,f,,,{},,
41646741,41646738,41646741,f,,,{},,
41646742,41646741,41646742,f,,,{},,
41647033,41646741,41647033,f,,,{},,
41646750,41646741,41646750,f,,,{},,
41647051,41646741,41647051,f,,,{},,
41647042,41646741,41647042,f,,,{},,
41646753,41646741,41646753,f,,,{},,
41646749,41646741,41646749,f,,,{},,
41646748,41646741,41646748,f,,,{},,
41646789,41646738,41646789,f,,,{},,
41646790,41646789,41646790,f,,,{},,
41647089,41646789,41647089,f,,,{},,
41649622,41646789,41649622,f,,,{},,
41647095,41646789,41647095,f,,,{},,
41647088,41646789,41647088,f,,,{},,
41647023,41646738,41647023,f,,,{},,
41647024,41647023,41647024,f,,,{},,
41647006,41646738,41647006,f,,,{},,
41647007,41647006,41647007,f,,,{},,
41646779,41646738,41646779,f,,,{},,
41646780,41646779,41646780,f,,,{},,
41647086,41646738,41647086,f,,,{},,
41647087,41647086,41647087,f,,,{},,
41646746,41646738,41646746,f,,,{},,
41646762,41646746,41646762,f,,,{},,
41649624,41646746,41649624,f,,,{},,
41649623,41646746,41649623,f,,,{},,
41646747,41646746,41646747,f,,,{},,
41649625,41646746,41649625,f,,,{},,
41649627,41646746,41649627,f,,,{},,
41646759,41646746,41646759,f,,,{},,
41647021,41646746,41647021,f,,,{},,
41646775,41646746,41646775,f,,,{},,
41649628,41646746,41649628,f,,,{},,
41647058,41646746,41647058,f,,,{},,
41646767,41646738,41646767,f,,,{},,
41646778,41646767,41646778,f,,,{},,
41647052,41646767,41647052,f,,,{},,
41647085,41646767,41647085,f,,,{},,
41646768,41646767,41646768,f,,,{},,
41646799,41646767,41646799,f,,,{},,
41647080,41646767,41647080,f,,,{},,
41646991,41646767,41646991,f,,,{},,
41646798,41646767,41646798,f,,,{},,
41647071,41646767,41647071,f,,,{},,
41646739,41646738,41646739,f,,,{},,
41646797,41646739,41646797,f,,,{},,
41646752,41646739,41646752,f,,,{},,
41646740,41646739,41646740,f,,,{},,
41646796,41646739,41646796,f,,,{},,
41646795,41646739,41646795,f,,,{},,
41646751,41646739,41646751,f,,,{},,
41646792,41646739,41646792,f,,,{},,
41646787,41646739,41646787,f,,,{},,
41647003,41646739,41647003,f,,,{},,
41646996,41646739,41646996,f,,,{},,
41646793,41646739,41646793,f,,,{},,
41646794,41646739,41646794,f,,,{},,
41647012,41646739,41647012,f,,,{},,
41646763,41646739,41646763,f,,,{},,
41647096,41646738,41647096,f,,,{},,
41647097,41647096,41647097,f,,,{},,
41646772,41646738,41646772,f,,,{},,
41646788,41646772,41646788,f,,,{},,
41649626,41646772,41649626,f,,,{},,
41646773,41646772,41646773,f,,,{},,
41646781,41646738,41646781,f,,,{},,
41647011,41646781,41647011,f,,,{},,
41646998,41646781,41646998,f,,,{},,
41646997,41646781,41646997,f,,,{},,
41646782,41646781,41646782,f,,,{},,
41646783,41646738,41646783,f,,,{},,
41646791,41646783,41646791,f,,,{},,
41647041,41646783,41647041,f,,,{},,
41646784,41646783,41646784,f,,,{},,
41647031,41646738,41647031,f,,,{},,
41647035,41647031,41647035,f,,,{},,
41647032,41647031,41647032,f,,,{},,
41646755,41646738,41646755,f,,,{},,
41647029,41646755,41647029,f,,,{},,
41647043,41646755,41647043,f,,,{},,
41647045,41646755,41647045,f,,,{},,
41647037,41646755,41647037,f,,,{},,
41647069,41646755,41647069,f,,,{},,
41646774,41646755,41646774,f,,,{},,
41646756,41646755,41646756,f,,,{},,
41647036,41646755,41647036,f,,,{},,
41646785,41646738,41646785,f,,,{},,
41647093,41646785,41647093,f,,,{},,
41647094,41646785,41647094,f,,,{},,
41646786,41646785,41646786,f,,,{},,
41647053,41646738,41647053,f,,,{},,
41647054,41647053,41647054,f,,,{},,
41647064,41647053,41647064,f,,,{},,
41647061,41647053,41647061,f,,,{},,
41646743,41646737,41646743,f,,,{},,
41646744,41646743,41646744,f,,,{},,
41646745,41646744,41646745,f,,,{},,
41655617,41646744,41655617,f,,,{},,
41655618,41646744,41655618,f,,,{},,
41641834,41641792,41641834,f,,,{},,
41642570,41641834,41642570,f,,,{},,
41655842,41642570,41655842,f,,,{},,
41647101,41642570,41647101,f,,,{},,
41642576,41642570,41642576,f,,,{},,
41647108,41642570,41647108,f,,,{},,
41647109,41647108,41647109,f,,,{},,
41642571,41642570,41642571,f,,,{},,
41646469,41642571,41646469,f,,,{},,
41642572,41642571,41642572,f,,,{},,
41646472,41642571,41646472,f,,,{},,
41647106,41642570,41647106,f,,,{},,
41647107,41647106,41647107,f,,,{},,
41647111,41647106,41647111,f,,,{},,
41642573,41642570,41642573,f,,,{},,
41642574,41642573,41642574,f,,,{},,
41647110,41642573,41647110,f,,,{},,
41642575,41642573,41642575,f,,,{},,
41646184,41642570,41646184,f,,,{},,
41646185,41646184,41646185,f,,,{},,
41646468,41646184,41646468,f,,,{},,
41655741,41641834,41655741,f,,,{},,
41655742,41655741,41655742,f,,,{},,
41655746,41655741,41655746,f,,,{},,
