key,subject_dataset_key,subject_rank,subject_name,target_rank,target_name,target_id
1222,1028,genus,Culicidospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1223,1028,genus,Cheiroidea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1224,1028,genus,Mystrosporiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1225,1028,genus,Diplocladiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1226,1028,genus,Septodochium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1227,1028,genus,Darwiniella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1228,1028,genus,Cytostagonospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1229,1028,genus,Jerainum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1230,1028,genus,Septocyta,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1231,1028,genus,Anacraspedodidymum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1232,1028,genus,Syamithabeeja,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1233,1028,genus,Annellophragmia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1234,1028,genus,Aenigmatospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1235,1028,genus,Ranojevicia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1236,1028,genus,Rhizosphaerina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1237,1028,genus,Tricladiopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1238,1028,genus,Bilboque,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1239,1028,genus,Delortia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1240,1028,genus,Fusichalara,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1241,1028,genus,Caducirostrum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1242,1028,genus,Ciferria,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1243,1028,genus,Cryptophialoidea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1244,1028,genus,Ubrizsya,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1245,1028,genus,Arachnospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1246,1028,genus,Beltraniopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1247,1028,genus,Radulidium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1248,1028,genus,Parafulvia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1249,1028,genus,Hyalodermella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1250,1028,genus,Collostroma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1251,1028,genus,Paratomenticola,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1252,1028,genus,Synnematomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1253,1028,genus,Medusamyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1254,1028,genus,Heliscella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1255,1028,genus,Dendrospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1256,1028,genus,Chaetocytostroma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1257,1028,genus,Microdiscula,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1258,1028,genus,Achoropeltis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1259,1028,genus,Henfellra,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1260,1028,genus,Kiliophora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1261,1028,genus,Pseudoasperisporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1262,1028,genus,Samukuta,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1263,1028,genus,Corynesporella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1264,1028,genus,Veronidia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1265,1028,genus,Artocarpomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1266,1028,genus,Cercosperma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1267,1028,genus,Scopulariella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1268,1028,genus,Peltistroma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1269,1028,genus,Monotrichum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1270,1028,genus,Bizzozeriella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1271,1028,genus,Zunura,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1272,1028,genus,Rattania,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1273,1028,genus,Plectronidiopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1274,1028,genus,Xenopeltis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1275,1028,genus,Brachysporiopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1276,1028,genus,Ciliosporella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1277,1028,genus,Camarosporulum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1278,1028,genus,Mahabalella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1279,1028,genus,Trichodochium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1280,1028,genus,Annellodochium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1281,1028,genus,Phaeopolynema,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1282,1028,genus,Pyrigemmula,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1283,1028,genus,Sclerographium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1284,1028,genus,Ameroconium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1285,1028,genus,Rhabdostromina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1286,1028,genus,Naemosphaera,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1287,1028,genus,Bulbocatenospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1288,1028,genus,Microclava,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1289,1028,genus,Amerodiscosiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1290,1028,genus,Amerosympodula,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1291,1028,genus,Megaster,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1292,1028,genus,Botryomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1293,1028,genus,Mucosetospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1294,1028,genus,Helicoceras,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1295,1028,genus,Placothyrium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1296,1028,genus,Fissuricella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1297,1028,genus,Plectopycnis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1298,1028,genus,Cicadocola,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1299,1028,genus,Brachysporiellina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1300,1028,genus,Articulophora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1301,1028,genus,Oncopodium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1302,1028,genus,Leptodiscella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1303,1028,genus,Alpakesiopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1304,1028,genus,Elachopeltella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1305,1028,genus,Tandonea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1306,1028,genus,Echinocatena,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1307,1028,genus,Systremmopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1308,1028,genus,Erythrogloeum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1309,1028,genus,Lambinonia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1310,1028,genus,Sporotretophora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1311,1028,genus,Sphaerocybe,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1312,1028,genus,Botryosporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1313,1028,genus,Arthrocladium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1314,1028,genus,Collonema,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1315,1028,genus,Ketubakia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1316,1028,genus,Tetranacriella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1317,1028,genus,Arcuadendron,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1318,1028,genus,Natarajania,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1319,1028,genus,Helicofilia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1320,1028,genus,Cylindrophora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1321,1028,genus,Fuscophialis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1322,1028,genus,Inesiosporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1323,1028,genus,Tricellula,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1324,1028,genus,Anthopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1325,1028,genus,Ostracodermidium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1326,1028,genus,Astelechia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1327,1028,genus,Pithosira,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1328,1028,genus,Ramoacrodictys,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1329,1028,genus,Xylobotryum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1330,1028,genus,Diploplenodomus,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1331,1028,genus,Sphaerulomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1332,1028,genus,Spilomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1333,1028,genus,Nigrodiplodia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1334,1028,genus,Alysidiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1335,1028,genus,Shawiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1336,1028,genus,Psammina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1337,1028,genus,Tremellidium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1338,1028,genus,Prismaria,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1339,1028,genus,Acarocybe,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1340,1028,genus,Myrotheciastrum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1341,1028,genus,Acrodontium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1342,1028,genus,Obstipispora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1343,1028,genus,Mucobasispora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1344,1028,genus,Paraphialocephala,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1345,1028,genus,Septosporiopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1346,1028,genus,Neomarssoniella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1347,1028,genus,Bahusutrabeeja,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1348,1028,genus,Ciferriopeltis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1349,1028,genus,Leptostromella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1350,1028,genus,Ampullifera,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1351,1028,genus,Dictyoarthrinopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1352,1028,genus,Endocoryneum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1353,1028,genus,Coremiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1354,1028,genus,Chalarodes,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1355,1028,genus,Aegeritella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1356,1028,genus,Libertiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1357,1028,genus,Thyrsidina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1358,1028,genus,Collecephalus,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1359,1028,genus,Hapsidascus,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1360,1028,genus,Echinochondrium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1361,1028,genus,Isthmophragmospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1362,1028,genus,Pittostroma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1363,1028,genus,Porosubramaniania,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1364,1028,genus,Antimanoa,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1365,1028,genus,Aspilaima,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1366,1028,genus,Stagonopatella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1367,1028,genus,Rubikia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1368,1028,genus,Ityorhoptrum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1369,1028,genus,Cyanopyrenia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1370,1028,genus,Chaetopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1371,1028,genus,Sarcinomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1372,1028,genus,Lemkea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1373,1028,genus,Trizodia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1374,1028,genus,Schizothyra,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1375,1028,genus,Glioblastocladium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1376,1028,genus,Neophoma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1377,1028,genus,Annellodentimyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1378,1028,genus,Actinodochium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1379,1028,genus,Nawawia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1380,1028,genus,Textotheca,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1381,1028,genus,Sympodiocladium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1382,1028,genus,Hinoa,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1383,1028,genus,Erispora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1384,1028,genus,Rhynchomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1385,1028,genus,Soloacrospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1386,1028,genus,Davisiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1387,1028,genus,Pseudosigmoidea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1388,1028,genus,Zygosporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1389,1028,genus,Vanibandha,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1390,1028,genus,Plectosira,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1391,1028,genus,Camarosporellum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1392,1028,genus,Geastrumia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1393,1028,genus,Phaeosphaera,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1394,1028,genus,Spicularia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1395,1028,genus,Chardonia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1396,1028,genus,Isthmoconidium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1397,1028,genus,Belemnospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1398,1028,genus,Myxosporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1399,1028,genus,Velloziomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1400,1028,genus,Roigiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1401,1028,genus,Acroconidiellina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1402,1028,genus,Kirstenboschia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1403,1028,genus,Pleuropedium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1404,1028,genus,Inifatiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1405,1028,genus,Digitosarcinella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1406,1028,genus,Nagrajia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1407,1028,genus,Rotaea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1408,1028,genus,Microtyle,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1409,1028,genus,Vermisporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1410,1028,genus,Stagonostromella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1411,1028,genus,Cryptocoryneopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1412,1028,genus,Cylindromyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1413,1028,genus,Sarcinodochium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1414,1028,genus,Scoliotidium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1415,1028,genus,Phaeostilbelloides,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1416,1028,genus,Mycosticta,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1417,1028,genus,Trichopeltulum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1418,1028,genus,Neobarclaya,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1419,1028,genus,Clathroconium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1420,1028,genus,Lichenopuccinia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1421,1028,genus,Annellophora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1422,1028,genus,Trichosperma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1423,1028,genus,Arthrobotryomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1424,1028,genus,Peltasterinostroma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1425,1028,genus,Luzfridiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1426,1028,genus,Endocolium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1427,1028,genus,Acremoniella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1428,1028,genus,Pterulopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1429,1028,genus,Phaeomonostichella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1430,1028,genus,Diplopeltis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1431,1028,genus,Dissitimurus,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1432,1028,genus,Tetrameronycha,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1433,1028,genus,Torulopsiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1434,1028,genus,Fusticeps,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1435,1028,genus,Heydenia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1436,1028,genus,Stauronematopsis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1437,1028,genus,Pseudohendersonia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1438,1028,genus,Myxosporella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1439,1028,genus,Zebrospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1440,1028,genus,Phialoarthrobotryum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1441,1028,genus,Minimelanolocus,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1442,1028,genus,Suttoniella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1443,1028,genus,Hawksworthia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1444,1028,genus,Algonquinia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1445,1028,genus,Ciliophorella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1446,1028,genus,Guceviczia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1447,1028,genus,Cuticularia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1448,1028,genus,Trichobotrys,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1449,1028,genus,Ramulaspera,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1450,1028,genus,Atrosetaphiale,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1451,1028,genus,Naranus,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1452,1028,genus,Setosynnema,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1453,1028,genus,Ceuthosira,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1454,1028,genus,Calocline,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1455,1028,genus,Parastigmatellina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1456,1028,genus,Calongeomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1457,1028,genus,Endogenospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1458,1028,genus,Acrophialophora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1459,1028,genus,Eiona,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1460,1028,genus,Botrydiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1461,1028,genus,Fuligomyces,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1462,1028,genus,Zelopelta,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1463,1028,genus,Macrotrichum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1464,1028,genus,Drudeola,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1465,1028,genus,Hendersonulina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1466,1028,genus,Spermotrichum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1467,1028,genus,Goidanichiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1468,1028,genus,Favostroma,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1469,1028,genus,Neottiosporella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1470,1028,genus,Paracostantinella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1471,1028,genus,Sessiliospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1472,1028,genus,Stigmatea,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1473,1028,genus,Clasteropycnis,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1474,1028,genus,Candelosynnema,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1475,1028,genus,Cladoconidium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1476,1028,genus,Gonatophragmiella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1477,1028,genus,Dacrymycella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1478,1028,genus,Duosporium,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1479,1028,genus,Septothyrella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1480,1028,genus,Apogloeum,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1481,1028,genus,Clavariana,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1482,1028,genus,Phaeodiscula,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1483,1028,genus,Gyoerffyella,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1484,1028,genus,Knufia,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1485,1028,genus,Henicospora,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1486,1028,genus,Allothyrina,phylum,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
