id,subject_dataset_key,subject_rank,subject_name,target_rank,target_name,target_id
1707,1028,GENUS,Melanobotrys,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1708,1028,GENUS,Stigmella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1709,1028,GENUS,Descalsia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1710,1028,GENUS,Trichodiscula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1711,1028,GENUS,Creonecte,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1712,1028,GENUS,Naemospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1713,1028,GENUS,Neoligniella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1714,1028,GENUS,Pycnothyriella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1715,1028,GENUS,Papilionospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1716,1028,GENUS,Pycnothyrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1717,1028,GENUS,Setophiale,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1718,1028,GENUS,Tomenticola,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1719,1028,GENUS,Atractilina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1720,1028,GENUS,Volutellaria,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1721,1028,GENUS,Amoenodochium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1722,1028,GENUS,Hydrometrospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1723,1028,GENUS,Pleurodomus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1724,1028,GENUS,Jainesia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1725,1028,GENUS,Paraphaeoisaria,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1726,1028,GENUS,Pseudochuppia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1727,1028,GENUS,Goosiomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1728,1028,GENUS,Choanatiara,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1729,1028,GENUS,Microxyphiopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1730,1028,GENUS,Hirudinaria,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1731,1028,GENUS,Lasiothyrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1732,1028,GENUS,Intralichen,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1733,1028,GENUS,Didymochaeta,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1734,1028,GENUS,Sadasivania,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1735,1028,GENUS,Matsushimiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1736,1028,GENUS,Phaeocandelabrum,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1737,1028,GENUS,Riclaretia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1738,1028,GENUS,Yalomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1739,1028,GENUS,Vasudevella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1740,1028,GENUS,Kontospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1741,1028,GENUS,Aphanofalx,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1742,1028,GENUS,Polycladium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1743,1028,GENUS,Ambrosiaemyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1744,1028,GENUS,Blastocatena,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1745,1028,GENUS,Manginula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1746,1028,GENUS,Asterostomula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1747,1028,GENUS,Microperella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1748,1028,GENUS,Xiuguozhangia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1749,1028,GENUS,Tiarosporellivora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1750,1028,GENUS,Cladosporiopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1751,1028,GENUS,Nakatopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1752,1028,GENUS,Roscoepoundia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1753,1028,GENUS,Cladographium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1754,1028,GENUS,Fairmaniella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1755,1028,GENUS,Stachybotryna,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1756,1028,GENUS,Asteroglobulus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1757,1028,GENUS,Oedothea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1758,1028,GENUS,Neottiospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1759,1028,GENUS,Tetranacrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1760,1028,GENUS,Tretovularia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1761,1028,GENUS,Titaeopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1762,1028,GENUS,Cylindrogloeum,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1763,1028,GENUS,Menidochium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1764,1028,GENUS,Acrodictyopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1765,1028,GENUS,Lichenopeziza,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1766,1028,GENUS,Zanclospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1767,1028,GENUS,Annellophorella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1768,1028,GENUS,Cymbothyrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1769,1028,GENUS,Anacoronospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1770,1028,GENUS,Dokmaia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1771,1028,GENUS,Pycnomoreletia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1772,1028,GENUS,Desertella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1773,1028,GENUS,Muiaria,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1774,1028,GENUS,Rhynchoseptoria,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1775,1028,GENUS,Divinia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1776,1028,GENUS,Giulia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1777,1028,GENUS,Myxothyrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1778,1028,GENUS,Endozythia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1779,1028,GENUS,Physalosporella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1780,1028,GENUS,Pleurotheciopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1781,1028,GENUS,Polyrostrata,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1782,1028,GENUS,Botryomonilia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1783,1028,GENUS,Epiclinium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1784,1028,GENUS,Parastenella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1785,1028,GENUS,Ceratopycnis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1786,1028,GENUS,Benjpalia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1787,1028,GENUS,Minimidochium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1788,1028,GENUS,Clypeoseptoria,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1789,1028,GENUS,Sympodiosynnema,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1790,1028,GENUS,Porocladium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1791,1028,GENUS,Mycospraguea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1792,1028,GENUS,Websteromyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1793,1028,GENUS,Torulella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1794,1028,GENUS,Gangliophora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1795,1028,GENUS,Hymenobactron,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1796,1028,GENUS,Cylindrothyrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1797,1028,GENUS,Hormographis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1798,1028,GENUS,Dothiorellina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1799,1028,GENUS,Cladochasiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1800,1028,GENUS,Parasympodiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1801,1028,GENUS,Xylohypha,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1802,1028,GENUS,Gliodendron,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1803,1028,GENUS,Lateriramulosa,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1804,1028,GENUS,Sirozythia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1805,1028,GENUS,Zopheromyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1806,1028,GENUS,Dwibahubeeja,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1807,1028,GENUS,Bactrodesmiastrum,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1808,1028,GENUS,Gloeodes,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1809,1028,GENUS,Catenophoropsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1810,1028,GENUS,Tricladiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1811,1028,GENUS,Phaeoidiomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1812,1028,GENUS,Strumellopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1813,1028,GENUS,Xenochalara,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1814,1028,GENUS,Placonema,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1815,1028,GENUS,Digitoramispora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1816,1028,GENUS,Stictopatella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1817,1028,GENUS,Magnohelicospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1818,1028,GENUS,Onychophora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1819,1028,GENUS,Mindoa,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1820,1028,GENUS,Acrotheciella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1821,1028,GENUS,Spinulospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1822,1028,GENUS,Vermispora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1823,1028,GENUS,Sirodomus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1824,1028,GENUS,Actinocladium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1825,1028,GENUS,Ectostroma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1826,1028,GENUS,Cytosporina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1827,1028,GENUS,Columnophora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1828,1028,GENUS,Milospium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1829,1028,GENUS,Actinothyrium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1830,1028,GENUS,Wojnowicia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1831,1028,GENUS,Prophytroma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1832,1028,GENUS,Hermatomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1833,1028,GENUS,Tetraposporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1834,1028,GENUS,Liberomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1835,1028,GENUS,Massariothea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1836,1028,GENUS,Pileomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1837,1028,GENUS,Bhadradriomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1838,1028,GENUS,Colletoconis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1839,1028,GENUS,Calceispora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1840,1028,GENUS,Isthmolongispora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1841,1028,GENUS,Endoplacodium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1842,1028,GENUS,Kundalinella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1843,1028,GENUS,Subramania,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1844,1028,GENUS,Gonyella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1845,1028,GENUS,Ateleothylax,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1846,1028,GENUS,Catenulaster,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1847,1028,GENUS,Agrabeeja,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1848,1028,GENUS,Gyrothrix,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1849,1028,GENUS,Schizodiplodia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1850,1028,GENUS,Septosporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1851,1028,GENUS,Monodorus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1852,1028,GENUS,Herposira,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1853,1028,GENUS,Stromatostysanus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1854,1028,GENUS,Hypospila,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1855,1028,GENUS,Plectonaemella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1856,1028,GENUS,Staurophoma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1857,1028,GENUS,Spiropes,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1858,1028,GENUS,Trichomatomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1859,1028,GENUS,Ciliochora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1860,1028,GENUS,Scolecodochium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1861,1028,GENUS,Verdipulvinus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1862,1028,GENUS,Clypeostagonospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1863,1028,GENUS,Eriomycopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1864,1028,GENUS,Xepicula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1865,1028,GENUS,Verrucophragmia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1866,1028,GENUS,Tretospeira,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1867,1028,GENUS,Periglandula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1868,1028,GENUS,Craspedodidymella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1869,1028,GENUS,Hemisynnema,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1870,1028,GENUS,Helicoubisia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1871,1028,GENUS,Dendrographiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1872,1028,GENUS,Cristula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1873,1028,GENUS,Kmetiopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1874,1028,GENUS,Yunnania,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1875,1028,GENUS,Lasmenia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1876,1028,GENUS,Negeriella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1877,1028,GENUS,Dwayabeeja,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1878,1028,GENUS,Farriollomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1879,1028,GENUS,Acarocybellina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1880,1028,GENUS,Tretolylea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1881,1028,GENUS,Neoalpakesa,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1882,1028,GENUS,Agarwalomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1883,1028,GENUS,Solheimia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1884,1028,GENUS,Bomplandiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1885,1028,GENUS,Chaetochalara,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1886,1028,GENUS,Monodisma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1887,1028,GENUS,Imicles,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1888,1028,GENUS,Mystrosporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1889,1028,GENUS,Coniozyma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1890,1028,GENUS,Matruchotia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1891,1028,GENUS,Nothospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1892,1028,GENUS,Koorchalomella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1893,1028,GENUS,Cornucopiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1894,1028,GENUS,Dictyochorina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1895,1028,GENUS,Diedickea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1896,1028,GENUS,Hyphodiscosioides,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1897,1028,GENUS,Veronaella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1898,1028,GENUS,Gyrophthorus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1899,1028,GENUS,Cheiromyceopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1900,1028,GENUS,Distophragmia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1901,1028,GENUS,Septotrullula,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1902,1028,GENUS,Zythia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1903,1028,GENUS,Dimastigosporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1904,1028,GENUS,Ascochytulina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1905,1028,GENUS,Xyloceras,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1906,1028,GENUS,Lactydina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1907,1028,GENUS,Sheariella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1908,1028,GENUS,Powellia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1909,1028,GENUS,Ctenosporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1910,1028,GENUS,Kaleidosporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1911,1028,GENUS,Lauriomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1912,1028,GENUS,Corynesporopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1913,1028,GENUS,Synchronoblastia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1914,1028,GENUS,Mauginiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1915,1028,GENUS,Botryophoma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1916,1028,GENUS,Exserticlava,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1917,1028,GENUS,Polyetron,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1918,1028,GENUS,Ampulliferina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1919,1028,GENUS,Dictyopolyschema,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1920,1028,GENUS,Allothyriella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1921,1028,GENUS,Zelandiocoela,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1922,1028,GENUS,Mapletonia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1923,1028,GENUS,Porobeltraniella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1924,1028,GENUS,Heuflera,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1925,1028,GENUS,Hysteropycnis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1926,1028,GENUS,Furcaspora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1927,1028,GENUS,Protostroma,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1928,1028,GENUS,Paramenisporopsis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1929,1028,GENUS,Spissiomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1930,1028,GENUS,Sirocyphis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1931,1028,GENUS,Arxiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1932,1028,GENUS,Neopeltis,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1933,1028,GENUS,Hypocline,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1934,1028,GENUS,Lichenodiplisiella,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1935,1028,GENUS,Leuliisinea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1936,1028,GENUS,Piperivora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1937,1028,GENUS,Hyalocephalotrichum,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1938,1028,GENUS,Gordonomyces,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1939,1028,GENUS,Badarisama,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1940,1028,GENUS,Cryptosporium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1941,1028,GENUS,Refractohilum,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1942,1028,GENUS,Biflua,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1943,1028,GENUS,Discozythia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1944,1028,GENUS,Jayarambhatia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1945,1028,GENUS,Ventrographium,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1946,1028,GENUS,Sylviacollaea,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1947,1028,GENUS,Adhogamina,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1948,1028,GENUS,Obeliospora,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1949,1028,GENUS,Scutisporus,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1950,1028,GENUS,Neooccultibambusa,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1951,1028,GENUS,Scopularia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
1952,1028,GENUS,Lolia,PHYLUM,Ascomycota,ab149c32-e9f8-4777-884a-045351cd839d
